user_id,item_id,cat_id,seller_id,brand_id,action_type,time
366342,548344,1422,4950,1866.0,0,2018-10-03 10:50:07.737974352
366342,974222,351,1892,6585.0,2,2018-11-11 19:33:31.081093567
366342,391880,351,1892,6585.0,2,2018-11-11 13:50:13.695265521
366342,822957,747,2954,1847.0,0,2018-11-11 20:19:35.195481817
366342,1039486,893,4663,4234.0,0,2018-11-11 09:13:37.294663278
366342,395164,484,2954,1847.0,0,2018-11-11 12:53:25.936370965
366342,140931,1644,3319,7072.0,0,2018-11-11 09:12:15.494350184
366342,645640,766,3144,4026.0,3,2018-11-06 23:03:27.180328160
366342,645640,766,3144,4026.0,0,2018-11-11 10:05:18.161958192
366342,730518,1644,2954,1847.0,0,2018-11-11 20:50:20.053620809
366342,1039486,893,4663,4234.0,0,2018-11-11 14:51:40.372156510
366342,395164,484,2954,1847.0,0,2018-11-11 13:49:59.687452385
366342,611231,893,4663,4234.0,0,2018-11-11 12:13:45.878410745
366342,60969,235,2838,5647.0,0,2018-11-11 17:44:07.845901213
366342,267380,1357,444,2731.0,0,2018-11-11 10:27:40.195333669
366342,487805,351,1892,6585.0,0,2018-11-11 23:29:21.169342148
366342,216025,488,1119,3535.0,0,2018-08-27 22:18:51.538809645
366342,448776,1100,102,7714.0,0,2018-07-05 21:20:57.667112447
366342,893999,43,2954,1847.0,3,2018-11-04 09:55:24.977993930
366342,821604,898,1346,7995.0,0,2018-07-06 11:04:46.474855562
366342,1004370,1583,4663,4234.0,0,2018-09-16 11:52:58.116315671
366342,129382,1583,4663,4234.0,2,2018-09-16 19:38:22.110384898
366342,372966,1583,4663,4234.0,0,2018-09-16 11:12:46.460359280
366342,363605,218,3280,1886.0,3,2018-09-28 15:44:10.490922867
366342,9105,1656,638,1444.0,3,2018-11-08 20:46:50.723423979
366342,606409,1590,4663,4234.0,0,2018-08-30 08:25:14.696747364
171799,958000,352,32,8346.0,0,2018-10-10 05:22:49.837585710
171799,958000,352,32,8346.0,0,2018-10-10 14:32:59.388740082
171799,958000,352,32,8346.0,0,2018-10-10 23:54:42.525780632
171799,614056,1200,1488,3650.0,0,2018-09-22 19:32:06.625588004
171799,611141,1525,167,2072.0,0,2018-10-10 04:22:01.336489252
171799,115067,155,2986,5081.0,0,2018-06-20 22:35:32.981706940
171799,1066559,36,3334,6352.0,0,2018-06-06 14:14:31.257012793
171799,259995,1349,802,4279.0,0,2018-09-12 22:12:32.981659694
171799,259995,1349,802,4279.0,0,2018-09-12 13:23:46.897866161
171799,1108105,756,723,4267.0,0,2018-11-11 17:15:29.621109797
171799,168714,666,4382,8012.0,0,2018-11-11 13:57:36.825918855
171799,945837,756,723,4267.0,2,2018-11-11 19:49:54.954137676
171799,922514,1603,3368,5603.0,0,2018-11-11 19:33:47.802044821
171799,608042,883,3826,2232.0,0,2018-11-11 23:48:30.729218382
171799,42232,666,3146,4777.0,0,2018-11-11 14:32:08.738733339
171799,777572,756,218,4267.0,0,2018-11-11 17:23:41.690835293
106629,984857,1606,777,1153.0,0,2018-08-16 09:09:29.175928826
106629,47934,1213,4255,1573.0,0,2018-10-07 21:17:04.136698935
106629,658781,1238,1595,5800.0,0,2018-09-24 20:09:01.266335634
106629,1043502,664,1696,7577.0,0,2018-09-19 09:31:36.745018925
106629,305410,1349,702,1360.0,0,2018-09-24 08:33:21.073253659
106629,789857,1349,3834,1360.0,0,2018-09-24 17:43:28.316525385
106629,608961,748,471,3431.0,0,2018-10-12 18:08:38.289274655
106629,886512,407,2090,2565.0,0,2018-10-12 10:52:50.342926528
106629,1005845,662,2905,2842.0,0,2018-06-01 21:38:13.855395064
106629,554430,114,360,4982.0,2,2018-06-01 17:45:57.287436103
106629,1047017,1438,2764,6199.0,2,2018-05-31 19:40:10.928498104
106629,713383,1528,2891,6371.0,0,2018-10-01 04:43:53.609448642
106629,243468,267,1304,2276.0,2,2018-05-11 18:20:01.984808752
106629,860559,1604,643,968.0,0,2018-07-14 23:39:50.568066757
106629,136926,639,1700,7447.0,0,2018-10-30 03:18:45.415253952
106629,340004,664,2537,6066.0,0,2018-08-25 17:43:29.054411903
106629,684016,1467,1381,2333.0,0,2018-06-29 07:47:21.349961058
106629,637385,1438,1206,4360.0,0,2018-08-08 21:57:08.010389512
106629,235937,267,823,6884.0,0,2018-10-04 02:51:02.397080519
106629,211366,267,800,6326.0,0,2018-06-09 07:57:09.475094519
106629,677545,36,174,7279.0,0,2018-07-29 03:21:34.072494959
106629,776874,662,4173,5376.0,0,2018-07-25 23:02:06.565410466
106629,756421,1213,282,6326.0,0,2018-07-30 18:32:51.167520428
106629,756421,1213,282,6326.0,0,2018-07-30 01:53:27.285647839
106629,637385,1438,1206,4360.0,0,2018-08-08 23:05:14.557378640
106629,1069044,602,3196,2541.0,0,2018-06-27 23:59:44.500530575
106629,800613,1349,640,7279.0,0,2018-06-12 18:07:25.582294721
106629,2286,602,3196,2541.0,0,2018-06-27 14:19:30.436848621
106629,205459,602,3196,2541.0,0,2018-06-27 17:17:30.554528021
106629,591558,1577,1102,1214.0,0,2018-06-24 21:00:39.851944615
106629,403091,602,1760,2197.0,0,2018-07-07 10:54:49.339879523
106629,305304,602,3196,2541.0,0,2018-06-27 13:19:48.477056272
106629,424165,602,3196,2541.0,0,2018-06-27 11:45:39.089467995
106629,183065,602,3196,2541.0,0,2018-06-27 06:31:51.105133758
106629,872614,602,3196,2541.0,0,2018-06-27 11:14:21.350399758
106629,954296,602,3196,2541.0,0,2018-06-27 18:00:27.267713340
106629,965276,602,1760,2197.0,0,2018-07-07 17:54:28.759843300
106629,1029273,1648,2318,7319.0,2,2018-08-27 22:02:26.139038039
106629,552544,602,3196,2541.0,0,2018-06-27 23:44:51.827152336
106629,847614,551,320,6861.0,0,2018-10-26 21:54:59.720718470
106629,175930,602,2336,4382.0,0,2018-06-27 06:20:12.611683417
106629,1029992,267,1200,2276.0,0,2018-07-07 10:16:05.103041371
106629,268516,1326,2190,4867.0,0,2018-09-23 21:24:47.670746016
106629,363963,602,3196,2541.0,0,2018-06-27 14:51:26.929968581
106629,984471,602,3196,2541.0,0,2018-06-27 21:25:45.319948523
106629,189330,602,3196,2541.0,0,2018-06-27 22:49:28.027162508
106629,363963,602,3196,2541.0,0,2018-06-27 21:15:52.774741073
106629,954296,602,3196,2541.0,0,2018-06-27 12:39:08.874183762
106629,23882,602,2336,4382.0,0,2018-06-27 10:23:13.845213942
106629,605242,602,3196,2541.0,0,2018-06-27 06:43:50.642875845
106629,846404,1208,4766,4360.0,0,2018-11-11 21:42:31.079746219
106629,12406,748,3161,1202.0,0,2018-11-11 18:20:02.064470979
106629,236222,1432,1107,268.0,0,2018-11-11 22:49:14.488320639
106629,450497,4,828,4385.0,0,2018-11-11 19:49:20.304222066
106629,426851,1095,4094,7749.0,0,2018-11-11 14:16:18.573776288
106629,38576,1208,4558,5636.0,0,2018-11-11 10:43:18.572482642
106629,12406,748,3161,1202.0,0,2018-11-11 17:59:46.109045900
106629,211366,267,800,6326.0,0,2018-06-04 11:48:40.161076977
106629,211366,267,800,6326.0,0,2018-06-04 13:09:33.347821792
106629,463805,1188,3262,1600.0,2,2018-05-21 16:03:31.488739972
106629,547717,276,1816,2044.0,2,2018-10-15 10:48:29.677958847
106629,547717,276,1816,2044.0,3,2018-10-15 00:25:30.474929097
106629,1061736,276,10,2183.0,0,2018-10-15 10:53:15.692907002
106629,159228,737,1834,7135.0,0,2018-10-15 19:24:00.457962449
106629,372798,1438,1557,1152.0,2,2018-11-11 19:58:42.940770870
106629,324807,1577,2213,6946.0,2,2018-11-11 18:32:17.605326881
106629,426851,1095,4094,7749.0,0,2018-11-11 14:21:01.601252590
106629,811588,389,4712,6796.0,0,2018-11-11 19:57:18.039338551
106629,303567,662,3511,4254.0,0,2018-07-31 17:21:49.823743246
106629,47806,614,2385,5795.0,0,2018-10-06 19:10:40.634268523
106629,766865,154,606,376.0,0,2018-08-26 12:46:45.452615920
106629,764470,1661,2537,6066.0,0,2018-09-09 09:58:18.810760832
106629,635316,267,4255,1573.0,2,2018-07-15 19:15:12.705717314
106629,780078,267,4255,1573.0,2,2018-07-15 19:52:22.471707737
106629,554430,114,360,2454.0,0,2018-06-01 12:02:55.295231162
237078,382848,620,4750,8020.0,0,2018-11-06 09:40:55.126505597
237078,2587,1188,3979,6305.0,0,2018-06-30 21:55:42.409263007
237078,1038902,715,32,2795.0,0,2018-10-28 13:10:19.234533000
237078,564160,1190,2862,8077.0,0,2018-11-11 21:43:05.859607713
237078,941822,384,2195,3192.0,0,2018-06-16 10:14:26.027846647
237078,273334,1188,2386,4800.0,0,2018-06-28 23:29:57.876415443
237078,239911,1591,1993,5161.0,0,2018-06-13 20:48:43.261642392
237078,751078,1208,453,8243.0,0,2018-11-11 20:44:20.450564678
237078,246590,1213,2664,8154.0,0,2018-11-11 15:54:52.848281890
237078,750760,715,1519,4930.0,0,2018-10-09 21:01:40.803248475
237078,706566,1075,1562,104.0,0,2018-08-06 16:42:53.739805224
237078,224624,1469,3621,1738.0,2,2018-08-06 16:19:21.465213046
237078,941822,384,2195,3192.0,0,2018-06-20 15:57:04.951410378
237078,751078,1208,453,8243.0,2,2018-11-02 09:32:25.023629173
237078,238493,750,2321,620.0,0,2018-10-26 13:04:10.292483307
237078,164477,1213,4255,1573.0,0,2018-08-06 15:57:58.634377880
237078,322063,825,453,8243.0,0,2018-11-08 15:57:12.851099395
237078,756421,1213,282,6326.0,2,2018-08-01 22:40:30.795692496
109881,908950,407,4713,4512.0,0,2018-09-23 00:43:24.320849482
109881,857975,204,645,2935.0,0,2018-09-18 14:02:23.432057910
109881,108933,1438,4695,277.0,0,2018-09-11 08:57:56.722017843
109881,500918,295,3398,30.0,0,2018-05-30 18:22:30.457463159
109881,757553,1468,3398,30.0,0,2018-05-30 19:58:19.640255945
109881,501184,276,3001,5738.0,0,2018-09-24 22:58:16.476909753
109881,35978,351,1461,6220.0,0,2018-08-16 12:37:26.406698795
109881,429239,662,1102,1214.0,0,2018-08-16 18:09:52.074503540
109881,832338,821,1102,1214.0,0,2018-08-19 19:33:05.034245279
109881,532535,1577,1102,1214.0,0,2018-08-19 01:28:41.369914840
109881,1044140,629,3845,3156.0,0,2018-11-11 21:18:24.071256237
109881,854653,632,791,7816.0,0,2018-11-11 09:16:43.418108546
109881,810434,933,1,1662.0,0,2018-08-20 21:59:15.257322282
109881,247839,1174,1,1662.0,0,2018-08-20 20:01:31.225832340
109881,247839,1174,1,1662.0,0,2018-08-20 21:14:42.009293149
109881,857395,737,1953,4073.0,0,2018-07-24 22:03:13.872008324
109881,351260,1174,1,1662.0,0,2018-08-20 07:05:09.169351976
109881,618085,656,1225,6987.0,0,2018-11-11 17:17:11.193756166
109881,439363,1577,28,4446.0,0,2018-11-11 09:12:37.793482961
109881,521291,1577,28,4446.0,0,2018-11-11 20:46:22.499396723
109881,434928,629,2639,7063.0,0,2018-11-11 19:15:39.967885820
109881,944799,1577,28,4446.0,0,2018-11-11 21:04:08.144065491
109881,434928,629,2639,7063.0,0,2018-11-11 02:49:38.935571131
109881,529279,1130,1461,6220.0,0,2018-11-11 18:25:45.443527934
109881,434928,629,2639,7063.0,0,2018-11-11 17:32:33.561512661
109881,937248,1174,1,1662.0,0,2018-08-20 15:34:33.217072610
109881,782434,1577,28,4446.0,0,2018-11-11 20:34:16.524383696
109881,727310,1174,1,1662.0,0,2018-08-20 23:06:02.665622181
109881,81580,1252,1,1662.0,0,2018-08-20 19:09:40.083240226
109881,727310,1174,1,1662.0,2,2018-08-20 21:04:42.097897135
109881,727310,1174,1,1662.0,2,2018-08-20 16:00:47.470355514
109881,727310,1174,1,1662.0,0,2018-08-20 10:01:25.800730989
109881,727310,1174,1,1662.0,0,2018-08-20 10:58:05.914475138
109881,620492,1238,1102,1214.0,0,2018-08-19 18:44:53.012562976
109881,223005,1238,1102,1214.0,0,2018-08-19 18:32:18.144343072
109881,491767,1397,1004,4627.0,0,2018-08-19 10:12:27.539876047
109881,498743,1271,2107,6987.0,0,2018-08-19 16:59:07.884466420
109881,352994,1238,1102,1214.0,0,2018-08-19 20:52:20.331511308
109881,74748,812,696,3600.0,2,2018-07-06 21:45:10.536617236
109881,133786,737,2617,6483.0,0,2018-09-22 21:38:13.784480847
109881,179830,1208,546,2276.0,0,2018-09-09 13:08:49.911314005
109881,153371,1095,4094,7749.0,0,2018-09-22 21:00:21.300038596
109881,933755,596,1296,1284.0,0,2018-10-14 19:24:52.040086682
109881,233152,420,1617,4073.0,2,2018-10-14 07:15:12.362963660
109881,424829,662,3925,2031.0,0,2018-11-10 23:05:10.287417236
109881,544033,1152,1378,2078.0,0,2018-11-10 19:34:43.212622367
109881,1098689,662,28,4446.0,0,2018-11-10 19:50:10.885139812
109881,628774,756,1218,3943.0,0,2018-11-10 00:28:20.885493334
109881,8452,316,2639,7063.0,0,2018-11-10 10:13:47.529338449
109881,904830,812,2639,7063.0,0,2018-11-10 17:55:05.730058824
109881,641731,35,2639,7063.0,0,2018-11-10 21:50:55.424672836
109881,1009288,260,3663,4073.0,0,2018-10-14 07:56:25.733011702
109881,911883,629,1875,2714.0,0,2018-10-30 18:48:48.470728370
109881,1100277,420,4731,1387.0,0,2018-11-01 14:35:14.426660993
109881,74748,812,696,3600.0,0,2018-07-05 21:27:05.728569211
109881,56055,420,1617,4073.0,0,2018-10-17 06:12:17.315131873
109881,385989,420,4099,6555.0,0,2018-11-04 13:56:32.475490490
422265,572712,1074,1273,2753.0,2,2018-11-11 10:55:24.842384762
422265,632668,707,1488,7867.0,2,2018-06-13 20:40:13.462167516
422265,80276,1147,1961,2394.0,0,2018-10-11 19:51:53.009326173
422265,87694,666,1000,1954.0,0,2018-11-08 05:44:42.525167551
422265,572712,1074,1273,2753.0,0,2018-10-16 20:34:50.465398024
116591,1083837,1475,231,6065.0,0,2018-06-03 16:47:57.489596958
116591,124806,1095,3511,4254.0,0,2018-07-23 07:15:43.036952272
116591,87133,1252,3835,6086.0,0,2018-11-11 11:47:59.476160530
300681,410916,1023,4458,6997.0,3,2018-06-06 17:14:31.348840496
300681,389669,656,4041,3214.0,0,2018-10-25 11:30:21.874543291
300681,247604,1271,437,7980.0,0,2018-08-22 23:39:16.664724276
300681,3213,632,4160,7577.0,3,2018-09-30 13:32:35.152111192
300681,581283,1577,606,376.0,0,2018-07-14 21:02:06.355744281
300681,205345,1577,4434,7204.0,0,2018-07-10 22:49:57.804197474
300681,713331,737,1890,5683.0,3,2018-10-17 07:41:24.243503330
300681,637771,302,1501,2459.0,3,2018-05-31 12:44:07.964399961
300681,258707,1577,4173,5376.0,3,2018-10-29 18:43:15.054375747
300681,1092630,1142,373,4743.0,3,2018-10-01 20:47:00.729314672
300681,197983,737,4681,411.0,0,2018-10-01 15:09:09.134409930
300681,56287,389,2594,6439.0,0,2018-11-01 20:38:37.190877036
300681,236477,1271,2367,972.0,0,2018-05-23 15:31:37.968790080
300681,461209,1604,3760,3738.0,3,2018-06-14 23:10:24.219986662
300681,1030967,302,606,376.0,3,2018-08-17 19:49:49.507370950
300681,856352,812,2639,7063.0,3,2018-10-05 07:13:24.509708948
300681,418361,800,3235,392.0,3,2018-10-06 06:04:36.047545225
300681,379355,1213,4573,2772.0,3,2018-07-03 11:20:24.089772801
300681,1017725,821,2768,7735.0,0,2018-05-28 18:25:16.725897950
300681,515405,1174,1344,2003.0,0,2018-09-11 15:44:57.955692133
300681,969286,267,1609,6326.0,3,2018-10-18 13:49:12.975871320
300681,754319,1577,4292,7873.0,0,2018-07-19 20:02:13.790854994
300681,700309,662,4292,7873.0,3,2018-07-19 22:23:06.801606558
300681,1072731,302,4752,6938.0,3,2018-09-23 21:02:43.211822455
300681,916241,821,3828,1446.0,0,2018-06-12 21:20:41.323021805
300681,925562,389,3213,2651.0,0,2018-11-02 17:21:20.679832098
300681,802075,1142,4292,7873.0,3,2018-11-06 13:20:17.379049082
300681,548102,1095,4292,7873.0,0,2018-11-06 22:06:08.205816370
300681,677726,270,1666,5617.0,0,2018-10-23 18:05:20.324501297
300681,631714,1271,3955,1422.0,2,2018-06-20 20:22:23.435587818
300681,533712,154,2594,6439.0,3,2018-10-06 22:47:30.750795150
300681,1107380,662,4545,6102.0,0,2018-06-17 18:36:05.228399170
300681,42293,1228,3647,3019.0,0,2018-05-22 22:43:16.749732090
300681,1107380,662,4545,6102.0,3,2018-06-17 08:27:55.794716220
300681,291706,1228,3647,3019.0,3,2018-05-22 23:13:08.973397520
300681,115833,1577,606,376.0,0,2018-05-25 20:02:36.352750261
300681,595685,387,3433,1018.0,3,2018-07-04 14:25:44.317910288
300681,255735,1095,2594,6439.0,0,2018-10-28 09:20:04.476337562
300681,975576,662,3786,1428.0,0,2018-06-21 13:50:10.473257112
300681,150632,1271,3955,5963.0,3,2018-07-28 09:24:18.058449747
300681,667241,302,606,376.0,3,2018-05-25 14:08:55.383870883
300681,1028025,1271,3955,1422.0,3,2018-07-28 13:53:41.534534745
300681,920147,1467,2014,7807.0,3,2018-10-04 15:28:17.883350023
300681,382025,302,3033,7878.0,0,2018-07-01 15:09:38.649348164
300681,616175,320,3669,2587.0,3,2018-05-15 08:38:15.830834529
300681,42549,302,4292,7873.0,0,2018-08-14 19:48:27.353018182
300681,798203,1271,3955,1422.0,0,2018-06-11 13:55:09.860970739
300681,302147,1095,4752,6938.0,3,2018-09-22 18:34:07.076012341
300681,517674,662,2993,5762.0,0,2018-05-27 14:32:55.368223526
300681,412719,1577,4292,7873.0,0,2018-10-26 12:22:38.513629189
300681,1040910,1505,606,376.0,0,2018-06-27 10:25:19.851885414
300681,676758,1397,2594,6439.0,0,2018-08-02 17:14:55.725778394
300681,186417,1577,4292,7873.0,3,2018-10-26 15:43:34.482061878
300681,412719,1577,4292,7873.0,3,2018-10-26 23:51:55.515685040
300681,191944,1142,4869,2902.0,3,2018-10-14 11:34:34.163245693
300681,384041,1648,3454,3725.0,3,2018-09-02 19:03:10.361985443
300681,887404,1438,3343,4196.0,3,2018-10-22 17:08:13.996100416
300681,149045,154,373,4743.0,3,2018-09-14 13:10:34.757124343
300681,266271,662,3433,1018.0,0,2018-08-06 14:48:47.388281319
300681,469320,812,2639,7063.0,3,2018-09-14 21:03:28.716640205
300681,917709,154,373,4743.0,0,2018-09-14 03:11:34.483138000
300681,894012,1095,2594,6439.0,2,2018-11-11 14:25:43.799112507
300681,236225,662,2594,6439.0,2,2018-11-11 07:28:09.134583458
300681,972146,1238,1098,5543.0,0,2018-06-25 05:47:25.438619314
300681,599873,1604,606,376.0,0,2018-06-13 23:47:37.897607460
300681,851789,389,2594,6439.0,0,2018-11-07 23:41:09.711966354
300681,802075,1142,4292,7873.0,3,2018-11-07 22:09:15.873039417
300681,733295,1577,606,376.0,0,2018-06-01 00:54:12.785162950
300681,262297,1577,1139,4037.0,0,2018-05-30 11:59:45.550111320
300681,774372,1577,606,376.0,3,2018-05-21 07:20:31.828093117
300681,950325,1271,2367,972.0,0,2018-05-21 05:30:06.202857471
300681,293322,1505,606,376.0,0,2018-07-12 20:22:37.680589598
300681,1014184,1577,606,376.0,3,2018-07-12 03:28:16.969009614
300681,1007541,821,606,376.0,0,2018-07-12 22:16:40.086070586
300681,660213,1095,4173,5376.0,3,2018-06-22 20:59:43.881289402
300681,225812,737,829,7719.0,0,2018-11-04 21:34:34.515810487
300681,429973,656,4254,3661.0,3,2018-10-21 11:01:35.481550055
300681,51714,737,859,3724.0,3,2018-10-08 20:16:42.368497907
300681,161265,662,3970,125.0,0,2018-08-25 14:29:31.000842201
300681,369019,1397,4292,7873.0,3,2018-08-01 15:34:41.323536097
300681,1035577,1271,2781,3305.0,0,2018-07-29 20:28:49.384051317
300681,150968,1467,1890,5683.0,0,2018-07-17 15:05:35.880616226
359701,364409,592,4208,4093.0,0,2018-09-18 18:28:20.004951672
359701,806439,592,4208,4093.0,0,2018-09-18 15:48:03.815455715
359701,364409,592,4208,4093.0,0,2018-09-18 10:18:44.065191377
359701,459343,812,2436,5599.0,0,2018-08-30 19:09:41.977404914
359701,893999,43,2954,1847.0,0,2018-07-22 15:27:29.722342825
359701,869946,1271,1213,6333.0,0,2018-07-22 17:06:32.530069699
359701,1033907,43,4792,6515.0,0,2018-07-22 14:30:46.785480092
359701,1033294,1197,4792,6515.0,0,2018-07-22 16:38:30.993335660
359701,601971,22,270,397.0,0,2018-07-22 14:40:31.358075757
359701,4245,1338,3614,5920.0,0,2018-06-18 19:45:48.656729734
359701,442456,1282,1811,6120.0,0,2018-06-18 22:21:37.248895266
359701,475438,1282,1811,6120.0,0,2018-06-18 14:55:37.276636834
359701,599153,158,117,7730.0,0,2018-11-10 08:25:43.174248828
359701,831737,273,3614,7573.0,0,2018-06-18 15:24:54.388151407
359701,337338,1095,1526,7948.0,0,2018-11-04 05:12:24.457675005
359701,71031,1357,3614,2968.0,0,2018-06-05 15:04:41.884725533
359701,252201,1553,2175,7935.0,0,2018-11-11 22:18:47.233424715
359701,232400,614,962,569.0,0,2018-08-15 17:53:14.463864686
359701,252201,1553,2175,7935.0,0,2018-11-11 06:58:56.922013479
359701,202232,420,2436,5599.0,0,2018-09-27 20:48:13.119375990
62392,1015108,662,2206,6320.0,0,2018-09-24 18:03:12.114912890
62392,664562,1623,4543,4473.0,0,2018-05-24 16:53:18.020857097
62392,353560,883,3826,2232.0,2,2018-11-11 17:22:17.905101659
62392,846956,1389,1393,4705.0,0,2018-09-02 23:39:59.508904177
409280,93668,1213,2532,6417.0,0,2018-11-10 12:35:28.361167483
409280,406935,1213,2532,6417.0,0,2018-11-10 20:23:13.880572335
409280,106984,1213,4444,520.0,0,2018-11-10 20:41:12.476363965
409280,793580,1213,1751,2507.0,0,2018-11-10 17:50:09.372506061
409280,54561,407,1751,2507.0,0,2018-11-10 13:28:36.619434446
409280,1046099,1213,1751,2507.0,0,2018-10-22 12:32:11.112662243
409280,458916,1208,4444,520.0,0,2018-11-10 19:27:49.172322738
409280,418285,1477,2532,6417.0,0,2018-11-11 10:18:41.194487048
409280,107787,1213,4444,520.0,0,2018-11-11 17:19:12.246296161
409280,21596,424,184,1360.0,0,2018-11-11 18:53:23.352930356
409280,496882,1208,4444,520.0,0,2018-11-11 18:07:30.393078422
409280,1046099,1213,1751,2507.0,0,2018-11-11 06:45:05.852485527
409280,954853,1213,1751,2507.0,2,2018-07-12 19:07:41.889670285
409280,726127,252,1751,2507.0,0,2018-07-12 17:37:16.225884700
409280,1046099,1213,1751,2507.0,0,2018-06-08 12:17:10.259039790
409280,332135,1208,1751,2507.0,3,2018-06-08 14:49:21.305229670
409280,41776,1213,1707,6896.0,0,2018-06-08 04:42:06.366015169
409280,203461,1213,1707,6896.0,2,2018-06-08 11:52:47.775191997
409280,716549,1213,1707,6896.0,0,2018-06-08 02:43:00.116058961
409280,923604,1213,4444,520.0,0,2018-11-11 20:07:07.139424859
409280,106984,1213,4444,520.0,0,2018-11-11 22:23:33.998709204
409280,406935,1213,2532,6417.0,0,2018-11-11 17:46:31.813731055
409280,718702,1298,1989,1954.0,0,2018-11-11 19:47:11.248671352
409280,790958,1208,4444,520.0,0,2018-11-11 11:40:15.180892475
409280,375098,1213,2332,5243.0,0,2018-11-11 16:53:56.590918745
409280,569386,1213,2332,5243.0,0,2018-11-11 16:16:48.053088319
409280,923604,1213,4444,520.0,0,2018-11-11 09:49:05.228753103
409280,54561,407,1751,2507.0,2,2018-11-11 11:07:19.392169835
409280,496882,1208,4444,520.0,2,2018-11-11 17:37:12.673404605
409280,1046099,1213,1751,2507.0,2,2018-11-11 12:43:54.150882878
409280,570059,1213,2715,5517.0,0,2018-08-08 18:21:18.989814293
409280,203461,1213,1707,6896.0,0,2018-06-07 14:55:40.667515454
409280,1046099,1213,1751,2507.0,0,2018-10-11 19:59:58.045978111
409280,216974,1213,1751,2507.0,0,2018-06-19 17:28:30.032871503
409280,800924,1213,1751,2507.0,0,2018-06-19 21:41:19.664046707
409280,16396,1213,1751,2507.0,0,2018-06-19 14:48:27.052461751
409280,793580,1213,1751,2507.0,2,2018-06-19 23:59:48.235350000
409280,16396,1213,1751,2507.0,2,2018-06-19 20:41:57.661436159
409280,927556,1213,1707,6896.0,0,2018-06-07 17:23:58.925493427
409280,332135,1208,1751,2507.0,0,2018-06-13 19:04:23.590130848
409280,726127,252,1751,2507.0,0,2018-10-12 20:37:49.066356097
409280,758047,407,1751,2507.0,0,2018-10-12 03:39:32.427068365
409280,954853,1213,1751,2507.0,2,2018-06-13 13:07:55.036010611
409280,273622,1213,1751,2507.0,0,2018-06-13 16:29:57.731829879
409280,41776,1213,1707,6896.0,0,2018-09-05 17:26:57.943691397
409280,397593,177,2715,5517.0,0,2018-09-05 23:37:15.194639128
409280,752913,407,1751,2507.0,0,2018-09-05 16:17:32.464148177
409280,536459,1213,1707,6896.0,0,2018-09-05 11:37:38.286944083
409280,800924,1213,1751,2507.0,0,2018-09-05 19:13:44.824086874
409280,170113,1213,1751,2507.0,0,2018-09-05 15:17:02.159296024
401805,547365,1554,1617,4073.0,2,2018-07-22 16:34:05.605012343
401805,818001,11,629,5471.0,0,2018-06-30 22:00:29.964181508
401805,452709,1036,1617,4073.0,2,2018-07-22 17:45:49.169305697
401805,723130,629,1617,4073.0,0,2018-09-16 07:33:04.991351386
401805,856119,420,1737,2315.0,0,2018-07-25 09:26:25.255525925
401805,162732,662,4310,3320.0,0,2018-07-10 09:36:20.322062377
401805,758664,662,4310,3320.0,0,2018-07-10 04:40:34.540807399
401805,451906,1211,1668,2788.0,0,2018-07-10 11:11:51.524729464
401805,81286,662,4310,3320.0,0,2018-07-10 21:25:51.031432551
401805,758664,662,4310,3320.0,0,2018-07-10 22:51:25.573652978
401805,1095960,35,4467,2840.0,0,2018-07-25 23:05:37.635045066
401805,787385,821,4310,3320.0,0,2018-07-10 08:50:31.211374417
401805,1095960,35,4467,2840.0,0,2018-07-25 01:06:35.168937508
401805,480945,1252,1100,3035.0,0,2018-08-27 11:17:02.551206289
401805,480945,1252,1100,3035.0,0,2018-08-27 01:13:04.926411346
401805,1080154,308,1649,176.0,2,2018-05-16 19:45:13.398066900
401805,480945,1252,1100,3035.0,0,2018-08-27 10:11:45.258608993
401805,480945,1252,1100,3035.0,0,2018-08-27 21:42:21.619480011
401805,209498,656,4432,1209.0,0,2018-11-11 20:34:00.024661411
401805,894034,35,1,1662.0,0,2018-09-27 23:34:53.939845454
401805,162787,1174,3916,637.0,0,2018-09-27 17:57:28.458660987
401805,309859,1413,1805,6374.0,0,2018-09-11 10:42:17.629797363
401805,840467,1470,1805,1866.0,2,2018-09-11 23:37:01.578122271
401805,804172,1577,3677,5434.0,0,2018-06-16 21:57:54.154640553
401805,609746,1577,628,2184.0,0,2018-05-28 10:20:06.306555085
401805,450015,662,3925,2031.0,0,2018-05-28 12:54:15.570186387
401805,1049253,1577,1102,1214.0,0,2018-05-28 18:14:36.573559221
401805,561033,1238,628,2184.0,0,2018-05-28 10:52:49.666356142
401805,734449,1577,606,376.0,0,2018-05-28 19:17:05.434148692
401805,714727,1577,3925,2031.0,0,2018-05-28 13:32:36.470218671
401805,193659,35,4467,2840.0,0,2018-07-24 17:40:27.365683407
401805,284675,35,4467,2840.0,0,2018-07-24 20:52:54.159971645
401805,960066,420,4467,2840.0,0,2018-07-24 20:33:10.235417120
401805,930737,1174,4467,2840.0,0,2018-09-08 21:08:19.655710271
401805,299562,159,1422,4008.0,0,2018-08-25 17:01:36.356120050
401805,684371,420,1875,2714.0,0,2018-09-30 19:56:07.030678376
401805,324203,1658,1875,2714.0,0,2018-09-30 08:43:56.481409429
401805,719673,662,2958,6444.0,0,2018-07-17 19:08:07.033019226
401805,394046,1213,3177,8216.0,0,2018-08-25 23:14:16.418179649
